ticker,currency,asset_class,fund_benchmark,fund_category,fund_dividend_policy,fund_domicile,fund_global_category,asset_type,category_type,category_subdetail,issuer,market_cap,ongoing_charge_tercile,super_region,region_group
HEWJ.BT1,USD,EQUITY,MSCI Japan 100% Hedged to USD NR USD,Japan,DISTRIBUTION,US,Equity Japan,Equity,Region,Japan,BlackRock,355965103.0,1.0,Asia,East Asia
HEZU.BT1,USD,EQUITY,MSCI EMU 100% Hedged to USD NR USD,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,BlackRock,340943763.0,1.0,Europe,Europe All
HFGO.BT1,USD,EQUITY,Russell 1000 Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Hartford Funds,127722445.0,2.0,Americas,North America
HFSP.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Tidal Invstmnts,1003111.0,,Americas,North America
HFXI.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,NYLife Inv Mgmt,825082750.0,1.0,Global,Global Ex-US
HGLB.BT1,USD,EQUITY,S&P 500 TR,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Nexpoint Asset,299264170.0,3.0,Global,Global
HIDV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,AllianceBern,24481385.0,2.0,Americas,North America
HKND.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Humankind Investments LLC,149701118.0,1.0,Americas,North America
HLAL.BT1,USD,EQUITY,FTSE SHARIAH USA TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Wahed Invest LLC,575192872.0,2.0,Americas,North America
HLGE.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Lattice Strategies LLC,12497858.0,2.0,Americas,North America
HQGO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Lattice Strategies LLC,47230579.0,1.0,Americas,North America
HSBH.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Precidian Funds LLC,1682485.0,,Global,Global
HSCZ.BT1,USD,EQUITY,MSCI EAFE Small Cap US Dollar Hedged NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,BlackRock,151216117.0,1.0,Global,Global Ex-US
HSMV.BT1,USD,EQUITY,S&P 1000 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,First Trust,21514764.0,3.0,Americas,North America
HTD.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,John Hancock Inv,851272358.0,3.0,Americas,North America
HUSV.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,First Trust,93493632.0,2.0,Americas,North America
IAF.BT1,USD,EQUITY,,Australia,DISTRIBUTION,US,Equity Australia,Equity,Region,Australia,Aberdeen,128573023.0,3.0,Oceania,Oceania
ICAP.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Infrastructure Capital Advisors LLC,57101842.0,3.0,Americas,North America
ICOW.BT1,USD,EQUITY,Pacer Dev Markets Intl Cash Cows 100 NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Pacer Advisors,1133828953.0,2.0,Global,Global Ex-US
IDE.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Voya Investments,171181334.0,3.0,Global,Global
IDEV.BT1,USD,EQUITY,MSCI World ex USA IMI NR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,14531640637.0,1.0,Global,Global Ex-US
IDHQ.BT1,USD,EQUITY,S&P QUA DEV XUS LMC NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Invesco,357020277.0,1.0,Global,Global Ex-US
IDLV.BT1,USD,EQUITY,S&P BMI Intl Developed Low Volatility TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Invesco,238573134.0,1.0,Global,Global Ex-US
IDMO.BT1,USD,EQUITY,S&P World Ex-U.S. Momentum NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Invesco,294426707.0,1.0,Global,Global Ex-US
IDOG.BT1,USD,EQUITY,S-Netw IntSect Div Dogs TR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,ALPS Advisors,279183641.0,2.0,Global,Global Ex-US
IDUB.BT1,USD,EQUITY,MSCI AC World ex USA NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Aptus Capital Advisors LLC,218529092.0,2.0,Global,Global Ex-US
IDV.BT1,USD,EQUITY,Dow Jones EPAC Select Dividend TR,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,BlackRock,3903299097.0,2.0,Global,Global Ex-US
IDVZ.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,TrueMark Investments LLC,492623.0,,Global,Global Ex-US
IDX.BT1,USD,EQUITY,Market Vectors Indonesia,Indonesia,DISTRIBUTION,US,Equity Indonesia,Equity,Region,Indonesia,VanEck,30091844.0,2.0,Asia,Southeast Asia
IEFA.BT1,USD,EQUITY,MSCI EAFE IMI NR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,117813042043.0,1.0,Global,Global Ex-US
IEMG.BT1,USD,EQUITY,MSCI Emerging Markets IMI NR USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,BlackRock,78073015574.0,1.0,Global,Emerging Markets
IEUR.BT1,USD,EQUITY,MSCI Europe Investable Market NR USD,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,BlackRock,4061106753.0,1.0,Europe,Europe All
IEUS.BT1,USD,EQUITY,MSCI Europe Small Cap NR USD,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,BlackRock,88773605.0,2.0,Europe,Europe All
IEV.BT1,USD,EQUITY,S&P Europe 350 CR,Europe,DISTRIBUTION,US,Equity Europe,Equity,Region,Europe,BlackRock,1478167552.0,2.0,Europe,Europe All
IFN.BT1,USD,EQUITY,MSCI India NR USD,India,DISTRIBUTION,US,Equity India,Equity,Region,India,Aberdeen,720494009.0,3.0,Asia,South Asia
IGRO.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,BlackRock,890461004.0,1.0,Global,Global Ex-US
IGTR.BT1,USD,EQUITY,S&P Global BMI TR USD,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Innovator Capital Management LLC,127808558.0,3.0,Global,Global
IHD.BT1,USD,EQUITY,MSCI EM (Emerging Markets) NR USD,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,Voya Investments,104474571.0,3.0,Global,Emerging Markets
IHDG.BT1,USD,EQUITY,WisdomTree Intl Hdgd Qlt Div Growth TR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,WisdomTree,2737199800.0,2.0,Global,Global Ex-US
IIF.BT1,USD,EQUITY,MSCI India NR USD,India,DISTRIBUTION,US,Equity India,Equity,Region,India,MS Inv Mgmt,293941574.0,3.0,Asia,South Asia
IJH.BT1,USD,EQUITY,S&P Mid Cap 400 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,94736641720.0,1.0,Americas,North America
IJJ.BT1,USD,EQUITY,S&P MidCap 400 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,7867520418.0,1.0,Americas,North America
IJK.BT1,USD,EQUITY,S&P MidCap 400 Growth Total Return Index,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,9271987935.0,1.0,Americas,North America
IJR.BT1,USD,EQUITY,S&P 600 Small Cap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,87528144547.0,1.0,Americas,North America
IJS.BT1,USD,EQUITY,S&P SmallCap 600 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,7191284476.0,1.0,Americas,North America
IJT.BT1,USD,EQUITY,S&P SmallCap 600 Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,6452920336.0,1.0,Americas,North America
ILCB.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,1213339008.0,1.0,Americas,North America
ILCG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,2455752315.0,1.0,Americas,North America
ILCV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,1008298504.0,1.0,Americas,North America
ILF.BT1,USD,EQUITY,S&P Latin America 40 TR,Latin America,DISTRIBUTION,US,Equity Emerging Mkts Latin Am,Equity,Region,Emerging Mkts Latin Am,BlackRock,1062465864.0,2.0,Americas,Latin America
ILOW.BT1,USD,EQUITY,MSCI EAFE NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,AllianceBern,886884032.0,3.0,Global,Global Ex-US
IMCB.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,998237554.0,1.0,Americas,North America
IMCG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,2470413463.0,1.0,Americas,North America
IMCV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,650028505.0,1.0,Americas,North America
IMFL.BT1,USD,EQUITY,FTSE Developed ex US Invesco Dynamic Multifactor TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Invesco,473606743.0,1.0,Global,Global Ex-US
IMOM.BT1,USD,EQUITY,Sol GBS Dev Market ex North America L & MC NR IX,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Empowered Funds,76961232.0,2.0,Global,Global Ex-US
IMTM.BT1,USD,EQUITY,MSCI World ex USA Momentum NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,2277469197.0,1.0,Global,Global Ex-US
INCE.BT1,USD,EQUITY,MSCI USA High Dividend Yield TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Franklin,91688508.0,1.0,Americas,North America
INCO.BT1,USD,EQUITY,INDXX India Consumer Total Return Index,India,DISTRIBUTION,US,Equity India,Equity,Region,India,Columbia Mgt,379421470.0,3.0,Asia,South Asia
INDA.BT1,USD,EQUITY,MSCI India NR USD,India,DISTRIBUTION,US,Equity India,Equity,Region,India,BlackRock,10020043115.0,2.0,Asia,South Asia
INDE.BT1,USD,EQUITY,,India,DISTRIBUTION,US,Equity India,Equity,Region,India,Matthews,14385348.0,,Asia,South Asia
INDF.BT1,USD,EQUITY,Nifty Financial Services 25/50 USD,India,DISTRIBUTION,US,Equity India,Equity,Region,India,Exchange Traded Concepts LLC,9616998.0,3.0,Asia,South Asia
INDH.BT1,USD,EQUITY,,India,DISTRIBUTION,US,Equity India,Equity,Region,India,WisdomTree,11535389.0,,Asia,South Asia
INDY.BT1,USD,EQUITY,Nifty 50 CR,India,DISTRIBUTION,US,Equity India,Equity,Region,India,BlackRock,915699974.0,3.0,Asia,South Asia
INEQ.BT1,USD,EQUITY,MSCI EAFE Value NR USD,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Columbia Mgt,25002998.0,2.0,Global,Global Ex-US
INFL.BT1,USD,EQUITY,S&P 500 TR,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,Horizon Kinetics,1032031217.0,3.0,Global,Global
INFO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Harbor Capital Advisors Inc,54974495.0,,Americas,North America
INRO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,18338117.0,,Americas,North America
INTF.BT1,USD,EQUITY,STOXX International Equity Factor TR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,1209531872.0,1.0,Global,Global Ex-US
INTL.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Main Mangement ETF Advisors LLC,109599146.0,2.0,Global,Global Ex-US
IOO.BT1,USD,EQUITY,S&P Global 100 TR,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,BlackRock,6406263139.0,2.0,Global,Global
IOPP.BT1,USD,EQUITY,,India,DISTRIBUTION,US,Equity India,Equity,Region,India,Simplify Asset Management Inc.,14140618.0,,Asia,South Asia
IPAC.BT1,USD,EQUITY,MSCI Pacific Investable Market NR USD,Asia Pacific,DISTRIBUTION,US,Equity Asia Pacific,Equity,Region,Asia Pacific,BlackRock,1933086928.0,1.0,Asia,Asia Pacific
IPDP.BT1,USD,EQUITY,NASDAQ US Broad Dividend Achievers TR USD,United States of America,DISTRIBUTION,US,Equity US Income,Equity,Region,US Income,Innovative Portfolios LLC,21122215.0,3.0,Americas,North America
IPKW.BT1,USD,EQUITY,NASDAQ International BuyBack Achievers NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Invesco,81471042.0,2.0,Global,Global Ex-US
IPO.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Renaissance Capital LLC,152622853.0,2.0,Americas,North America
IPOS.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Renaissance Capital LLC,4363807.0,3.0,Global,Global Ex-US
IQDE.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Northern Trust,18501478.0,2.0,Global,Global Ex-US
IQDF.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Northern Trust,568304743.0,2.0,Global,Global Ex-US
IQDG.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,WisdomTree,878286209.0,2.0,Global,Global Ex-US
IQDY.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global Income,Equity,Region,Global Income,Northern Trust,63552106.0,2.0,Global,Global Ex-US
IQLT.BT1,USD,EQUITY,MSCI World ex USA Sector Neutral Quality NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,7554964934.0,1.0,Global,Global Ex-US
IQSI.BT1,USD,EQUITY,NYLI Candriam International Equity NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,NYLife Inv Mgmt,206973586.0,1.0,Global,Global Ex-US
IQSM.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,NYLife Inv Mgmt,210262355.0,1.0,Americas,North America
IQSU.BT1,USD,EQUITY,NYLI Candriam US Large Cap Equity TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,NYLife Inv Mgmt,376541820.0,1.0,Americas,North America
ISCB.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,229784044.0,1.0,Americas,North America
ISCF.BT1,USD,EQUITY,,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,BlackRock,517161211.0,1.0,Global,Global Ex-US
ISCG.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,632595696.0,1.0,Americas,North America
ISCV.BT1,USD,EQUITY,,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,436674067.0,1.0,Americas,North America
ISMD.BT1,USD,EQUITY,Inspire Small/Mid Cap Impact Equal Weight USD,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Inspire Investin,198810207.0,2.0,Americas,North America
ISRA.BT1,USD,EQUITY,,Israel,DISTRIBUTION,US,Equity Israel Sm&Mid Cap,Equity,Region,Israel Sm&Mid Cap,VanEck,87781483.0,2.0,Middle East,Middle East
ISVL.BT1,USD,EQUITY,FTSE Dev ex US ex Korea Small Cap Foc Val NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US Sm&Mid Cap,Equity,Region,Global ex US Sm&Mid Cap,BlackRock,181147403.0,1.0,Global,Global Ex-US
ITAN.BT1,USD,EQUITY,Solactive GBS United States 1000 NR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Empowered Funds,36679204.0,2.0,Americas,North America
ITOT.BT1,USD,EQUITY,S&P Total Market TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,64183416019.0,1.0,Americas,North America
IUS.BT1,USD,EQUITY,Invesco Strategic US TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,Invesco,626487665.0,1.0,Americas,North America
IUSG.BT1,USD,EQUITY,S&P 900 Growth TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,21143855635.0,1.0,Americas,North America
IUSV.BT1,USD,EQUITY,S&P 900 Value TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,19803152542.0,1.0,Americas,North America
IVAL.BT1,USD,EQUITY,Sol GBS Dev Market ex North America L & MC NR IX,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,Empowered Funds,132040651.0,2.0,Global,Global Ex-US
IVE.BT1,USD,EQUITY,S&P 500 Value Total Return Index,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,34898088763.0,1.0,Americas,North America
IVEG.BT1,USD,EQUITY,,Global,DISTRIBUTION,US,Equity Global,Equity,Region,Global,BlackRock,3952036.0,2.0,Global,Global
IVLU.BT1,USD,EQUITY,MSCI World ex USA Enhanced Value NR USD,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,1769456135.0,1.0,Global,Global Ex-US
IVOG.BT1,USD,EQUITY,S&P MidCap 400 Growth Total Return Index,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,1107425786.0,1.0,Americas,North America
IVOO.BT1,USD,EQUITY,S&P Mid Cap 400 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,2405432222.0,1.0,Americas,North America
IVOV.BT1,USD,EQUITY,S&P MidCap 400 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,Vanguard,916286537.0,1.0,Americas,North America
IVV.BT1,USD,EQUITY,S&P 500 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,585743415248.0,1.0,Americas,North America
IVW.BT1,USD,EQUITY,S&P 500 Growth Total Return Index,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,56361640745.0,1.0,Americas,North America
IWB.BT1,USD,EQUITY,Russell 1000 TR USD,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,40095211943.0,1.0,Americas,North America
IWC.BT1,USD,EQUITY,Russell Micro Cap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,956190621.0,2.0,Americas,North America
IWD.BT1,USD,EQUITY,Russell 1000 Value TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,62979850191.0,1.0,Americas,North America
IWF.BT1,USD,EQUITY,Russell 1000 Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,106402580833.0,1.0,Americas,North America
IWFG.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,NYLife Inv Mgmt,10295658.0,2.0,Americas,North America
IWL.BT1,USD,EQUITY,Russell Top 200 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,1650243837.0,1.0,Americas,North America
IWLG.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,NYLife Inv Mgmt,94065264.0,2.0,Americas,North America
IWM.BT1,USD,EQUITY,Russell 2000 TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,72184495582.0,1.0,Americas,North America
IWN.BT1,USD,EQUITY,Russell 2000 Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,12671663165.0,1.0,Americas,North America
IWO.BT1,USD,EQUITY,Russell 2000 Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,12626829458.0,1.0,Americas,North America
IWP.BT1,USD,EQUITY,Russell MidCap Growth TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,17481253814.0,1.0,Americas,North America
IWR.BT1,USD,EQUITY,Russell MidCap TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,38388455170.0,1.0,Americas,North America
IWS.BT1,USD,EQUITY,Russell MidCap Value TR,United States of America,DISTRIBUTION,US,Equity US Sm&Mid Cap,Equity,Region,US Sm&Mid Cap,BlackRock,13560794884.0,1.0,Americas,North America
IWV.BT1,USD,EQUITY,Russell 3000 TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,15644244681.0,1.0,Americas,North America
IWX.BT1,USD,EQUITY,Russell Top 200 Value TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,2294952338.0,1.0,Americas,North America
IWY.BT1,USD,EQUITY,Russell Top 200 Growth TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,14058080386.0,1.0,Americas,North America
IXUS.BT1,USD,EQUITY,MSCI ACWI EX US IMI NR,Global Ex US,DISTRIBUTION,US,Equity Global ex US,Equity,Region,Global ex US,BlackRock,37380668140.0,1.0,Global,Global Ex-US
IYY.BT1,USD,EQUITY,Dow Jones US Total Market TR,United States of America,DISTRIBUTION,US,Equity US,Equity,Region,US,BlackRock,2288203640.0,1.0,Americas,North America
JADE.BT1,USD,EQUITY,,Global Emerging Markets,DISTRIBUTION,US,Equity Emerging Mkts Global,Equity,Region,Emerging Mkts Global,JP Morgan,13904930.0,,Global,Emerging Markets
